0	0.6998209000
1	0.7016130000
2	0.7029099500
3	0.7033952100
4	0.7036384800
5	0.7038817500
6	0.7041250200
7	0.7043682900
8	0.7046115600
9	0.7048548300
10	0.7050981000
11	0.7053413700
12	0.7055846400
13	0.7058279100
14	0.7060711800
15	0.7063144500
16	0.7065577200
17	0.7068009900
18	0.7070442600
19	0.7072875300
20	0.7075308000
21	0.7077740700
22	0.7080173400
23	0.7082606100
24	0.7085038800
25	0.7087471500
26	0.7089904200
27	0.7092336900
28	0.7094769600
29	0.7097202300
30	0.7099635000
31	0.7102067700
32	0.7104500400
33	0.7106933100
34	0.7109365800
35	0.7111798500
36	0.7114231200
37	0.7116663900
38	0.7119096600
39	0.7121529300
40	0.7123962000
41	0.7126394700
42	0.7128827400
43	0.7131260100
44	0.7133692800
45	0.7136125500
46	0.7138558200
47	0.7140990900
48	0.7143423600
49	0.7145856300
50	0.7148289000
51	0.7150721700
52	0.7153154400
53	0.7155587100
54	0.7158019800
55	0.7160452500
56	0.7162885200
57	0.7165317900
58	0.7167750600
59	0.7170183300
60	0.7172616000
61	0.7175048700
62	0.7177481400
63	0.7179914100
64	0.7182346800
65	0.7184779500
66	0.7187212200
67	0.7189644900
68	0.7192077600
69	0.7194510300
70	0.7196943000
71	0.7199375700
72	0.7201808400
73	0.7204241100
74	0.7206673800
75	0.7209106500
76	0.7211539200
77	0.7213971900
78	0.7216404600
79	0.7218837300
80	0.7221270000
81	0.7223702700
82	0.7226135400
83	0.7228568100
84	0.7231000800
85	0.7233433500
86	0.7235866200
87	0.7238298900
88	0.7240731600
89	0.7243164300
90	0.7245597000
91	0.7248029700
92	0.7250462400
93	0.7252895100
94	0.7255327800
95	0.7257760500
96	0.7260193200
97	0.7262625900
98	0.7265058600
99	0.7267491300
100	0.7269924000
101	0.7272356700
102	0.7274789400
103	0.7277222100
104	0.7279654800
105	0.7282087500
106	0.7284520200
107	0.7286952900
108	0.7289385600
109	0.7291818300
110	0.7294251000
111	0.7296683700
112	0.7299116400
113	0.7301549100
114	0.7303981800
115	0.7306414500
116	0.7308847200
117	0.7311279900
118	0.7313712600
119	0.7316145300
120	0.7318578000
121	0.7321010700
122	0.7323443400
123	0.7325876100
124	0.7328308800
125	0.7330741500
126	0.7333174200
127	0.7335606900
128	0.7338039600
129	0.7340472300
130	0.7342905000
131	0.7345337700
132	0.7347770400
133	0.7350203100
134	0.7352635800
135	0.7355068500
136	0.7357501200
137	0.7359933900
138	0.7362366600
139	0.7364799300
140	0.7367232000
141	0.7369664700
142	0.7372097400
143	0.7374530100
144	0.7376962800
145	0.7379395500
146	0.7381828200
147	0.7384260900
148	0.7386693600
149	0.7389126300
150	0.7391559000
151	0.7393991700
152	0.7396424400
153	0.7398857100
154	0.7401289800
155	0.7403722500
156	0.7406155200
157	0.7408587900
158	0.7411020600
159	0.7413453300
160	0.7415886000
161	0.7418318700
162	0.7420751400
163	0.7423184100
164	0.7425616800
165	0.7428049500
166	0.7430482200
167	0.7432914900
168	0.7435347600
169	0.7437780300
170	0.7440213000
171	0.7442645700
172	0.7445078400
173	0.7447511100
174	0.7449943800
175	0.7452376500
176	0.7454809200
177	0.7457241900
178	0.7459674600
179	0.7462107300
180	0.7464540000
181	0.7466972700
182	0.7469405400
183	0.7471838100
184	0.7474270800
185	0.7476703500
186	0.7479136200
187	0.7481568900
188	0.7484001600
189	0.7486434300
190	0.7488867000
191	0.7491299700
192	0.7493732400
193	0.7496165100
194	0.7498597800
195	0.7501030500
196	0.7503463200
197	0.7505895900
198	0.7508328600
199	0.7510761300
