0.8572778100,5000.0
0.8572778100,5001.0
0.8572778100,5002.0
0.8572778100,5003.0
0.8572778100,5004.0
0.8572778100,5005.0
0.8572778100,5006.0
0.8572778100,5007.0
0.8572778100,5008.0
0.8572778100,5009.0
0.8572778100,5010.0
0.8572778100,5011.0
0.8572778100,5012.0
0.8572778100,5013.0
0.8572778100,5014.0
0.8572778100,5015.0
0.8572778100,5016.0
0.8572778100,5017.0
0.8572778100,5018.0
0.8572778100,5019.0
0.8572778100,5020.0
0.8572778100,5021.0
0.8572778100,5022.0
0.8572778100,5023.0
0.8572778100,5024.0
0.8572778100,5025.0
0.8572778100,5026.0
0.8572778100,5027.0
0.8572778100,5028.0
0.8572778100,5029.0
0.8572778100,5030.0
0.8572778100,5031.0
0.8572778100,5032.0
0.8572778100,5033.0
0.8572778100,5034.0
0.8572778100,5035.0
0.8572778100,5036.0
0.8572778100,5037.0
0.8572778100,5038.0
0.8572778100,5039.0
0.8572778100,5040.0
0.8572778100,5041.0
0.8572778100,5042.0
0.8572778100,5043.0
0.8572778100,5044.0
0.8572778100,5045.0
0.8572778100,5046.0
0.8572778100,5047.0
0.8572778100,5048.0
0.8572778100,5049.0
0.8572778100,5050.0
0.8572778100,5051.0
0.8572778100,5052.0
0.8572778100,5053.0
0.8572778100,5054.0
0.8572778100,5055.0
0.8572778100,5056.0
0.8572778100,5057.0
0.8572778100,5058.0
0.8572778100,5059.0
0.8572778100,5060.0
0.8572778100,5061.0
0.8572778100,5062.0
0.8572778100,5063.0
0.8572778100,5064.0
0.8572778100,5065.0
0.8572778100,5066.0
0.8572778100,5067.0
0.8572778100,5068.0
0.8572778100,5069.0
0.8572778100,5070.0
0.8572778100,5071.0
0.8572778100,5072.0
0.8572778100,5073.0
0.8572778100,5074.0
0.8572778100,5075.0
0.8572778100,5076.0
0.8572778100,5077.0
0.8572778100,5078.0
0.8572778100,5079.0
0.8572778100,5080.0
0.8572778100,5081.0
0.8572778100,5082.0
0.8572778100,5083.0
0.8572778100,5084.0
0.8572778100,5085.0
0.8572778100,5086.0
0.8572778100,5087.0
0.8572778100,5088.0
0.8572778100,5089.0
0.8572778100,5090.0
0.8572778100,5091.0
0.8572778100,5092.0
0.8572778100,5093.0
0.8572778100,5094.0
0.8572778100,5095.0
0.8572778100,5096.0
0.8572778100,5097.0
0.8572778100,5098.0
0.8572778100,5099.0
0.8572778100,5100.0
0.8572778100,5101.0
0.8572778100,5102.0
0.8572778100,5103.0
0.8572778100,5104.0
0.8572778100,5105.0
0.8572778100,5106.0
0.8572778100,5107.0
0.8572778100,5108.0
0.8572778100,5109.0
0.8572778100,5110.0
0.8572778100,5111.0
0.8572778100,5112.0
0.8572778100,5113.0
0.8572778100,5114.0
0.8572778100,5115.0
0.8572778100,5116.0
0.8572778100,5117.0
0.8572778100,5118.0
0.8572778100,5119.0
0.8572778100,5120.0
0.8572778100,5121.0
0.8572778100,5122.0
0.8572778100,5123.0
0.8572778100,5124.0
0.8572778100,5125.0
0.8572778100,5126.0
0.8572778100,5127.0
0.8572778100,5128.0
0.8572778100,5129.0
0.8572778100,5130.0
0.8572778100,5131.0
0.8572778100,5132.0
0.8572778100,5133.0
0.8572778100,5134.0
0.8572778100,5135.0
0.8572778100,5136.0
0.8572778100,5137.0
0.8572778100,5138.0
0.8572778100,5139.0
0.8572778100,5140.0
0.8572778100,5141.0
0.8572778100,5142.0
0.8572778100,5143.0
0.8572778100,5144.0
0.8572778100,5145.0
0.8572778100,5146.0
0.8572778100,5147.0
0.8572778100,5148.0
0.8572778100,5149.0
0.8572778100,5150.0
0.8572778100,5151.0
0.8572778100,5152.0
0.8572778100,5153.0
0.8572778100,5154.0
0.8572778100,5155.0
0.8572778100,5156.0
0.8572778100,5157.0
0.8572778100,5158.0
0.8572778100,5159.0
0.8572778100,5160.0
0.8572778100,5161.0
0.8572778100,5162.0
