0	0.4008043800
1	0.4039130100
2	0.4050016400
3	0.4020227600
4	0.4050213500
5	0.4080199400
6	0.4110185300
7	0.4140171200
8	0.4149957100
9	0.4179667900
10	0.4209378700
11	0.4239089500
12	0.4268800300
13	0.4298511100
14	0.4328221900
15	0.4357932700
16	0.4387643500
17	0.4417354300
18	0.4447065100
19	0.4476775900
20	0.4506486700
21	0.4536197500
22	0.4565908300
23	0.4595619100
24	0.4625329900
25	0.4655040700
26	0.4684751500
27	0.4714462300
28	0.4744173100
29	0.4773883900
30	0.4803594700
31	0.4833305500
32	0.4863016300
33	0.4892727100
34	0.4922437900
35	0.4952148700
36	0.4981859500
37	0.5011570300
38	0.5041281100
39	0.5070991900
40	0.5100702700
41	0.5130413500
42	0.5160124300
43	0.5189835100
44	0.5219545900
45	0.5249256700
46	0.5278967500
47	0.5308678300
48	0.5338389100
49	0.5368099900
50	0.5397810700
51	0.5427521500
52	0.5457232300
53	0.5486943100
54	0.5516653900
55	0.5546364700
56	0.5576075500
57	0.5605786300
58	0.5635497100
59	0.5665207900
60	0.5694918700
61	0.5724629500
62	0.5754340300
63	0.5784051100
64	0.5813761900
65	0.5843472700
66	0.5873183500
67	0.5902894300
68	0.5932605100
69	0.5962315900
70	0.5992026700
71	0.6021737500
72	0.6051448300
73	0.6081159100
74	0.6110869900
75	0.6140580700
76	0.6150091500
77	0.6159327200
78	0.6188487800
79	0.6197448400
80	0.6206133900
81	0.6194344300
82	0.6182004500
83	0.6209514500
84	0.6237024500
85	0.6224134500
86	0.6230894300
87	0.6115979000
88	0.6120262900
89	0.6104071700
90	0.6127730300
91	0.6131188900
92	0.6114172400
93	0.5955205700
94	0.5793763100
95	0.5569244600
96	0.5361624900
97	0.5191379100
98	0.5139857400
99	0.5127910400
100	0.5115688300
101	0.5103191100
102	0.5070218800
103	0.5016496300
104	0.5022548500
105	0.5008400700
106	0.4953577800
107	0.4958529600
108	0.4902881400
109	0.4886807900
110	0.4870459300
111	0.4833635600
112	0.4836661700
113	0.4839687800
114	0.4822513900
115	0.4825264900
116	0.4828015900
117	0.4810566900
118	0.4813042800
119	0.4815518700
120	0.4817994600
121	0.4820470500
122	0.4822946400
123	0.4825422300
124	0.4827898200
125	0.4830374100
126	0.4832850000
127	0.4835325900
128	0.4837801800
129	0.4840277700
130	0.4842753600
131	0.4845229500
132	0.4847705400
133	0.4850181300
134	0.4852657200
135	0.4855133100
136	0.4857609000
137	0.4860084900
138	0.4862560800
139	0.4865036700
140	0.4867512600
141	0.4869988500
142	0.4872464400
143	0.4874940300
144	0.4877416200
145	0.4879892100
146	0.4882368000
147	0.4884843900
148	0.4887319800
149	0.4889795700
150	0.4892271600
151	0.4894747500
152	0.4897223400
153	0.4899699300
154	0.4902175200
155	0.4904651100
156	0.4907127000
157	0.4909602900
158	0.4912078800
159	0.4914554700
160	0.4917030600
161	0.4919506500
162	0.4921982400
163	0.4924458300
164	0.4926934200
165	0.4929410100
166	0.4931886000
167	0.4934361900
168	0.4936837800
169	0.4939313700
170	0.4941789600
171	0.4944265500
172	0.4946741400
173	0.4949217300
174	0.4951693200
175	0.4954169100
176	0.4956645000
177	0.4959120900
178	0.4961596800
179	0.4964072700
180	0.4966548600
181	0.4969024500
182	0.4971500400
183	0.4973976300
184	0.4976452200
185	0.4978928100
186	0.4981404000
187	0.4983879900
188	0.4986355800
189	0.4988831700
190	0.4991307600
191	0.4993783500
192	0.4996259400
193	0.4998735300
194	0.5001211200
195	0.5003687100
196	0.5006163000
197	0.5008638900
198	0.5011114800
199	0.5013590700
